timestamp,open,high,low,close,volume
1706041800000,148.403,148.407,148.331,148.354,3867100017.5476
1706043600000,148.354,148.395,148.322,148.333,1629970014.5721
1706045400000,148.331,148.38,148.293,148.293,3306730022.4304
1706047200000,148.303,148.359,148.274,148.304,675579993.7248
1706049000000,148.305,148.378,148.301,148.374,1353199990.2725
1706050800000,148.377,148.391,148.219,148.221,2355969974.5178
1706052600000,148.226,148.285,148.209,148.248,2454620021.8201
1706659200000,147.333,147.371,147.186,147.315,6600229988.0981
1706661000000,147.316,147.515,147.274,147.502,7348200027.4658
1706662800000,147.502,147.534,147.405,147.446,7263859977.7222
1706664600000,147.446,147.602,147.388,147.546,6356889999.3896
1706666400000,147.546,147.684,147.546,147.672,5767429985.0464
1706668200000,147.672,147.718,147.595,147.678,4083569999.6948
1706670000000,147.679,147.706,147.617,147.706,3862919992.4469
1706671800000,147.706,147.746,147.694,147.728,4140840015.4114
1706673600000,147.731,147.816,147.654,147.68,8913889968.8721
1706675400000,147.68,147.688,147.577,147.609,5804069961.5479
1706677200000,147.61,147.669,147.58,147.656,7019360061.6455
1706679000000,147.657,147.746,147.645,147.718,9851829956.0547
1706680800000,147.717,147.865,147.71,147.807,10067450027.4658
1706682600000,147.811,147.882,147.773,147.879,9240160003.6621
1706684400000,147.884,147.898,147.713,147.715,9618540008.5449
1706686200000,147.714,147.768,147.605,147.655,14605809936.5234
1706688000000,147.656,147.657,147.509,147.564,17041290161.1328
1706689800000,147.565,147.565,147.414,147.452,14473659973.1445
1706691600000,147.453,147.556,147.403,147.446,14534929901.123
1706693400000,147.445,147.807,147.41,147.768,13216569984.436
1706695200000,147.768,147.802,147.707,147.763,14496599929.8096
1706697000000,147.764,147.846,147.756,147.826,12318759941.1011
1706698800000,147.824,147.855,147.736,147.773,14480399948.1201
1706700600000,147.774,147.882,147.755,147.843,9830030014.0381
1706702400000,147.842,147.842,147.728,147.826,10001959945.6787
1706704200000,147.829,147.882,147.764,147.795,11728309875.4883
1706706000000,147.797,147.87,147.594,147.675,21144420166.0156
1706707800000,147.668,147.744,147.457,147.499,29863049865.7227
1706709600000,147.5,147.565,147.309,147.324,15691889892.5781
1706711400000,147.324,147.343,146.468,146.639,21396360137.9395
1706713200000,146.638,146.773,146.469,146.642,23401100128.1738
