timestamp,open,high,low,close,volume
1604552400000,1906.195,1907.545,1905.395,1907.045,840939.9996
1604554200000,1907.085,1910.395,1906.605,1909.408,1385899.9973
1604556000000,1909.398,1910.445,1907.148,1908.925,1261064.0023
1604557800000,1908.925,1910.135,1907.768,1909.285,1057890.0026
1604559600000,1909.308,1913.378,1907.915,1912.508,1919589.9926
1604561400000,1912.558,1912.958,1908.245,1910.858,1798679.9981
1604563200000,1910.858,1917.038,1908.788,1914.745,2286149.9973
1604565000000,1914.758,1918.298,1913.738,1917.935,2218910.0087
1604566800000,1917.935,1918.918,1915.808,1916.945,2072519.9878
1604568600000,1916.975,1919.078,1916.238,1917.048,1778120.0036
1604570400000,1916.998,1918.978,1915.948,1917.118,1409539.9939
1604572200000,1917.118,1918.658,1916.308,1918.068,1423450.0118
1604574000000,1918.098,1918.928,1914.478,1916.945,1659119.9916
1604575800000,1916.938,1920.668,1916.898,1919.108,1749029.9996
1604577600000,1919.138,1921.118,1916.808,1920.195,2060129.9964
1604579400000,1920.185,1928.505,1919.715,1927.275,3189711.9954
1604581200000,1927.285,1929.998,1926.078,1927.795,2826989.9972
1604583000000,1927.868,1932.898,1926.878,1931.488,2791686.9633
1604584800000,1931.488,1932.508,1926.845,1928.278,2308510.0055
1604586600000,1928.288,1933.958,1928.148,1932.368,2808720.0113
1604588400000,1932.488,1948.308,1932.488,1942.875,4089389.9798
1604590200000,1942.808,1945.748,1941.098,1945.345,2699530.0129
1604592000000,1945.345,1952.648,1944.328,1945.968,2839550.0146
1604593800000,1945.988,1949.005,1943.258,1946.348,2555679.9881
1604595600000,1946.328,1948.588,1942.368,1943.098,2224799.9907
1604597400000,1943.098,1948.148,1942.958,1947.518,1993289.9959
1604599200000,1947.558,1948.278,1945.005,1945.418,2035080.0045
1604601000000,1945.438,1948.308,1944.808,1946.745,1211430.0057
1604602800000,1946.688,1949.038,1945.098,1947.965,1610839.9946
1604604600000,1947.965,1952.358,1947.108,1949.565,2089090.0064
1604606400000,1949.605,1951.975,1948.298,1950.048,1520950.0119
1604608200000,1949.988,1951.728,1947.818,1948.968,1399989.9998
1604610000000,1949.068,1951.388,1946.588,1947.288,926829.9984
1604611800000,1947.278,1949.558,1946.558,1949.238,285299.9989
1604617200000,1948.378,1948.698,1945.018,1945.208,517710.004
1604619000000,1945.208,1949.238,1944.128,1946.058,810190.0027
1604620800000,1946.068,1947.208,1943.275,1943.915,1113519.9945
1604622600000,1943.915,1944.885,1942.068,1942.178,1113429.9971
1604624400000,1942.158,1943.528,1938.628,1942.595,2071920.0149
1604626200000,1942.595,1944.878,1938.408,1944.088,1277849.9955
1604628000000,1944.088,1945.708,1941.948,1942.968,1362370.0067
1604629800000,1942.955,1944.258,1941.685,1942.495,1575519.9986
1604631600000,1942.535,1942.705,1939.448,1939.908,1357989.9985
1604633400000,1939.878,1940.388,1937.328,1937.728,1135260.0046
