pair,date,band,depth,gex,base,atr,rng,absret,fwd_date,rng_atr,ret_atr,cvol,rng_cvol,ret_cvol
SPX500_USD,2026-08-18,long,0.021164472147199152,34183150.38722625,7693.2,73.95499999999988,106.39999999999964,19.199999999999818,2026-08-21,1.438712730714621,0.2596173348657947,,,
US2000_USD,2026-07-28,short,-0.002990601412560813,-904016.8342923288,2950.297,41.42635,75.60699999999997,28.86700000000019,2026-07-31,1.825094414545331,0.6968270195177753,,,
US2000_USD,2026-07-29,long,0.00013691938257205275,-913804.087142409,2903.777,43.37329999999999,70.80000000000018,38.25099999999975,2026-08-02,1.6323406335233932,0.8819019996172704,,,
US2000_USD,2026-07-30,short,-0.009724216157218194,-1286181.689393585,2951.472,43.205549999999995,90.89100000000008,35.4409999999998,2026-08-03,2.103688067852396,0.8202881342790407,,,
US2000_USD,2026-07-31,short,-0.0009259474120687046,-606154.9021137637,2921.43,43.72365,106.0039999999999,123.20200000000023,2026-08-04,2.424408758189216,2.8177428005210046,,,
US2000_USD,2026-08-01,short,-0.0009259474120687046,-606154.9021137637,2921.43,43.72365,106.0039999999999,123.20200000000023,2026-08-04,2.424408758189216,2.8177428005210046,,,
US2000_USD,2026-08-02,short,-0.01364568645924831,-1530947.6461019048,2942.028,42.70399999999999,110.35399999999981,77.55300000000034,2026-08-05,2.5841607343574333,1.8160593855376628,,,
US2000_USD,2026-08-03,short,-0.0009259474120687046,-606154.9021137637,2986.913,42.66324999999997,72.16899999999987,14.48700000000008,2026-08-06,1.6915963973677561,0.33956625432896204,,,
US2000_USD,2026-08-04,long,0.006257261690137599,-261977.5915664534,3044.632,44.92024999999997,54.58199999999988,9.882000000000062,2026-08-07,1.2150867370506602,0.21998987093794156,,,
US2000_USD,2026-08-05,long,0.02396322064817237,254704.56294619886,3019.581,45.01169999999995,44.54999999999973,8.489999999999782,2026-08-09,0.9897426669065994,0.18861762608388022,,,
US2000_USD,2026-08-06,long,0.015392359979898346,57862.63233598477,3001.4,43.12174999999995,44.54999999999973,13.927999999999884,2026-08-10,1.0331213366804404,0.32299245740258453,,,
US2000_USD,2026-08-07,long,0.007672229176929813,-168925.2246973898,3034.75,43.814249999999944,30.007000000000062,5.628000000000156,2026-08-11,0.6848685073920038,0.12845136000274257,,,
US2000_USD,2026-08-08,long,0.007672229176929813,-168925.2246973898,3034.75,43.814249999999944,30.007000000000062,5.628000000000156,2026-08-11,0.6848685073920038,0.12845136000274257,,,
US2000_USD,2026-08-09,long,0.007672229176929813,-168925.2246973898,3028.071,42.22319999999995,43.501000000000204,20.33100000000013,2026-08-12,1.0302629833835488,0.4815125333939672,,,
US2000_USD,2026-08-10,long,0.01518913489870598,541872.7153531255,3015.328,41.37819999999995,56.82400000000007,36.34700000000021,2026-08-13,1.3732835164410278,0.8784094039856797,,,
US2000_USD,2026-08-11,long,0.011005875968892506,31493.184526063684,3029.122,42.13819999999996,43.697999999999865,36.19800000000032,2026-08-14,1.037016294004013,0.8590305233730998,,,
