instrument,date,regime,hl_75_pct,oc_med_pct,side,filled,outcome,pnl_pct,open,high,low,close
AUDUSD,2021-04-05 00:00:00+00:00,BEAR,1.0282,0.3589,,False,no_fill,0.0,0.76195,0.76605,0.75987,0.76572
AUDUSD,2021-04-06 00:00:00+00:00,BEAR,1.0208,0.3563,,False,no_fill,0.0,0.76576,0.76683,0.76058,0.76663
AUDUSD,2021-04-07 00:00:00+00:00,BEAR,0.9912,0.346,,False,no_fill,0.0,0.7666,0.76772,0.76008,0.76136
AUDUSD,2021-04-08 00:00:00+00:00,RANGE,1.0096,0.3524,,False,no_fill,0.0,0.7614,0.76602,0.76028,0.76568
AUDUSD,2021-04-09 00:00:00+00:00,RANGE,1.0112,0.353,,False,no_fill,0.0,0.76565,0.7661,0.75883,0.76186
AUDUSD,2021-04-11 00:00:00+00:00,RANGE,1.0058,0.3511,,False,no_fill,0.0,0.7622,0.76288,0.76128,0.76217
AUDUSD,2021-04-12 00:00:00+00:00,RANGE,0.9753,0.3404,,False,no_fill,0.0,0.76221,0.76357,0.7595,0.76273
AUDUSD,2021-04-13 00:00:00+00:00,RANGE,0.9462,0.3303,,False,no_fill,0.0,0.7627,0.7653,0.75851,0.7647
AUDUSD,2021-04-14 00:00:00+00:00,RANGE,0.9246,0.3228,SELL,True,win,0.92461,0.76474,0.7738,0.76348,0.77249
AUDUSD,2021-04-15 00:00:00+00:00,RANGE,1.0052,0.3509,,False,no_fill,0.0,0.77246,0.77612,0.77057,0.77514
AUDUSD,2021-04-16 00:00:00+00:00,RANGE,0.9866,0.3444,,False,no_fill,0.0,0.7751,0.7759,0.77241,0.77356
AUDUSD,2021-04-18 00:00:00+00:00,BULL,0.9609,0.3354,,False,no_fill,0.0,0.77303,0.77328,0.77137,0.77137
AUDUSD,2021-04-19 00:00:00+00:00,BULL,0.9403,0.3282,,False,no_fill,0.0,0.77134,0.77844,0.77062,0.7765
AUDUSD,2021-04-20 00:00:00+00:00,BULL,0.9589,0.3347,,False,no_fill,0.0,0.77652,0.78159,0.77092,0.77222
AUDUSD,2021-04-21 00:00:00+00:00,BULL,0.9622,0.3359,,False,no_fill,0.0,0.77218,0.77622,0.76995,0.7754
AUDUSD,2021-04-22 00:00:00+00:00,BULL,0.951,0.332,,False,no_fill,0.0,0.77543,0.77647,0.76906,0.77042
AUDUSD,2021-04-23 00:00:00+00:00,BULL,0.9663,0.3373,,False,no_fill,0.0,0.77045,0.77604,0.77005,0.77467
AUDUSD,2021-04-25 00:00:00+00:00,BULL,0.9688,0.3382,,False,no_fill,0.0,0.77407,0.77537,0.77399,0.77424
AUDUSD,2021-04-26 00:00:00+00:00,BULL,0.9396,0.328,,False,no_fill,0.0,0.77428,0.78151,0.77418,0.77971
AUDUSD,2021-04-27 00:00:00+00:00,BULL,0.9642,0.3366,,False,no_fill,0.0,0.77966,0.78039,0.77616,0.77676
AUDUSD,2021-04-28 00:00:00+00:00,BULL,0.9502,0.3317,,False,no_fill,0.0,0.77672,0.78062,0.77253,0.78014
AUDUSD,2021-04-29 00:00:00+00:00,BULL,0.9416,0.3287,,False,no_fill,0.0,0.78017,0.78181,0.77504,0.77774
AUDUSD,2021-04-30 00:00:00+00:00,BULL,0.9233,0.3223,,False,no_fill,0.0,0.7777,0.77842,0.76961,0.7712
AUDUSD,2021-05-02 00:00:00+00:00,BULL,0.9721,0.3393,,False,no_fill,0.0,0.77236,0.77252,0.77131,0.77201
AUDUSD,2021-05-03 00:00:00+00:00,BULL,0.9437,0.3294,,False,no_fill,0.0,0.77204,0.77668,0.77062,0.77584
AUDUSD,2021-05-04 00:00:00+00:00,RANGE,0.9415,0.3286,BUY,True,win,0.94147,0.77588,0.77611,0.76751,0.77134
AUDUSD,2021-05-05 00:00:00+00:00,RANGE,0.9494,0.3314,,False,no_fill,0.0,0.77136,0.77546,0.77042,0.7751
AUDUSD,2021-05-06 00:00:00+00:00,RANGE,0.946,0.3302,,False,no_fill,0.0,0.77513,0.77884,0.77011,0.7787
AUDUSD,2021-05-07 00:00:00+00:00,RANGE,0.9404,0.3283,SELL,True,win,0.94042,0.77866,0.78626,0.77614,0.78441
AUDUSD,2021-05-09 00:00:00+00:00,BULL,0.9689,0.3382,,False,no_fill,0.0,0.78596,0.78624,0.78398,0.78584
AUDUSD,2021-05-10 00:00:00+00:00,BULL,0.9429,0.3292,,False,no_fill,0.0,0.7858,0.7891,0.78271,0.78405
AUDUSD,2021-05-11 00:00:00+00:00,BULL,0.9199,0.3211,,False,no_fill,0.0,0.78402,0.78564,0.78202,0.78376
AUDUSD,2021-05-12 00:00:00+00:00,BULL,0.8921,0.3114,,False,no_fill,0.0,0.7838,0.78425,0.77198,0.77324
AUDUSD,2021-05-13 00:00:00+00:00,BULL,1.0562,0.3687,,False,no_fill,0.0,0.77321,0.77463,0.76882,0.7724
AUDUSD,2021-05-14 00:00:00+00:00,BULL,1.0252,0.3579,,False,no_fill,0.0,0.77243,0.77873,0.77142,0.7776
AUDUSD,2021-05-16 00:00:00+00:00,RANGE,1.0386,0.3625,,False,no_fill,0.0,0.77704,0.779,0.77696,0.77782
AUDUSD,2021-05-17 00:00:00+00:00,RANGE,1.007,0.3515,,False,no_fill,0.0,0.77778,0.77782,0.77306,0.77738
AUDUSD,2021-05-18 00:00:00+00:00,RANGE,0.9767,0.3409,,False,no_fill,0.0,0.77734,0.78136,0.7768,0.77875
AUDUSD,2021-05-19 00:00:00+00:00,RANGE,0.9502,0.3317,BUY,True,win,0.95022,0.77878,0.77976,0.7711,0.77201
AUDUSD,2021-05-20 00:00:00+00:00,RANGE,1.0004,0.3492,,False,no_fill,0.0,0.77198,0.77815,0.77164,0.77696
AUDUSD,2021-05-21 00:00:00+00:00,RANGE,1.0115,0.3531,,False,no_fill,0.0,0.777,0.77828,0.77191,0.77344
AUDUSD,2021-05-23 00:00:00+00:00,RANGE,1.0016,0.3496,,False,no_fill,0.0,0.77303,0.77437,0.77081,0.77252
AUDUSD,2021-05-24 00:00:00+00:00,RANGE,0.9725,0.3395,,False,no_fill,0.0,0.77255,0.77578,0.77062,0.77508
AUDUSD,2021-05-25 00:00:00+00:00,RANGE,0.9545,0.3332,,False,no_fill,0.0,0.77504,0.77764,0.7733,0.775
AUDUSD,2021-05-26 00:00:00+00:00,RANGE,0.9255,0.3231,,False,no_fill,0.0,0.77497,0.77958,0.77313,0.77395
AUDUSD,2021-05-27 00:00:00+00:00,RANGE,0.8993,0.3139,,False,no_fill,0.0,0.77392,0.77577,0.77235,0.77426
AUDUSD,2021-05-28 00:00:00+00:00,RANGE,0.8721,0.3044,,False,no_fill,0.0,0.77422,0.77472,0.76775,0.77131
AUDUSD,2021-05-30 00:00:00+00:00,RANGE,0.8627,0.3012,,False,no_fill,0.0,0.77125,0.77153,0.77076,0.7708
AUDUSD,2021-05-31 00:00:00+00:00,RANGE,0.837,0.2922,,False,no_fill,0.0,0.77083,0.77463,0.77008,0.77435
AUDUSD,2021-06-01 00:00:00+00:00,RANGE,0.8373,0.2923,,False,no_fill,0.0,0.77438,0.77693,0.7731,0.7756
AUDUSD,2021-06-02 00:00:00+00:00,RANGE,0.815,0.2845,,False,no_fill,0.0,0.77557,0.77736,0.77154,0.77442
AUDUSD,2021-06-03 00:00:00+00:00,RANGE,0.7931,0.2768,BUY,True,loss,-0.39655,0.77446,0.77538,0.76456,0.76617
AUDUSD,2021-06-04 00:00:00+00:00,RANGE,0.9068,0.3165,SELL,True,win,0.90675,0.7662,0.77452,0.76513,0.774
AUDUSD,2021-06-06 00:00:00+00:00,RANGE,0.9905,0.3457,,False,no_fill,0.0,0.77348,0.77448,0.773,0.77414
AUDUSD,2021-06-07 00:00:00+00:00,RANGE,0.9603,0.3352,,False,no_fill,0.0,0.77411,0.77658,0.77266,0.77564
AUDUSD,2021-06-08 00:00:00+00:00,RANGE,0.9351,0.3264,,False,no_fill,0.0,0.77567,0.77635,0.77318,0.77371
AUDUSD,2021-06-09 00:00:00+00:00,RANGE,0.9135,0.3189,,False,no_fill,0.0,0.77368,0.77623,0.77244,0.77292
AUDUSD,2021-06-10 00:00:00+00:00,RANGE,0.8868,0.3096,,False,no_fill,0.0,0.77288,0.77635,0.77169,0.77472
AUDUSD,2021-06-11 00:00:00+00:00,RANGE,0.8661,0.3023,,False,no_fill,0.0,0.77476,0.77755,0.76883,0.77059
AUDUSD,2021-06-13 00:00:00+00:00,RANGE,0.8733,0.3049,,False,no_fill,0.0,0.77061,0.77098,0.77042,0.7708
AUDUSD,2021-06-14 00:00:00+00:00,RANGE,0.8468,0.2956,,False,no_fill,0.0,0.77082,0.77259,0.76939,0.7712
AUDUSD,2021-06-15 00:00:00+00:00,RANGE,0.8213,0.2867,,False,no_fill,0.0,0.77118,0.77166,0.76744,0.76859
AUDUSD,2021-06-16 00:00:00+00:00,RANGE,0.8107,0.283,BUY,True,win,0.81072,0.76863,0.77157,0.76071,0.7615
AUDUSD,2021-06-17 00:00:00+00:00,BEAR,0.8892,0.3104,BUY,True,win,0.57884,0.76146,0.76458,0.754,0.75568
AUDUSD,2021-06-18 00:00:00+00:00,BEAR,0.9283,0.3241,BUY,True,win,0.60429,0.75572,0.75612,0.74786,0.74786
AUDUSD,2021-06-20 00:00:00+00:00,BEAR,1.0139,0.3539,,False,no_fill,0.0,0.74852,0.75058,0.74636,0.75016
AUDUSD,2021-06-21 00:00:00+00:00,BEAR,0.9926,0.3465,,False,no_fill,0.0,0.75012,0.75462,0.74781,0.7535
AUDUSD,2021-06-22 00:00:00+00:00,BEAR,0.9828,0.3431,,False,no_fill,0.0,0.75353,0.75646,0.74942,0.75544
AUDUSD,2021-06-23 00:00:00+00:00,BEAR,0.9598,0.335,,False,no_fill,0.0,0.7554,0.75992,0.75382,0.75734
AUDUSD,2021-06-24 00:00:00+00:00,BEAR,0.9374,0.3272,,False,no_fill,0.0,0.75737,0.75916,0.75658,0.75816
AUDUSD,2021-06-25 00:00:00+00:00,BEAR,0.9101,0.3177,,False,no_fill,0.0,0.75812,0.76166,0.75799,0.75909
AUDUSD,2021-06-27 00:00:00+00:00,BEAR,0.8841,0.3086,,False,no_fill,0.0,0.75766,0.76056,0.7576,0.75944
AUDUSD,2021-06-28 00:00:00+00:00,BEAR,0.8574,0.2993,,False,no_fill,0.0,0.7594,0.76015,0.75547,0.75683
AUDUSD,2021-06-29 00:00:00+00:00,BEAR,0.8455,0.2951,,False,no_fill,0.0,0.75686,0.75706,0.75076,0.75134
AUDUSD,2021-06-30 00:00:00+00:00,BEAR,0.8825,0.308,,False,no_fill,0.0,0.75137,0.75272,0.7492,0.74974
AUDUSD,2021-07-01 00:00:00+00:00,BEAR,0.8609,0.3005,,False,no_fill,0.0,0.74972,0.7508,0.74606,0.74658
AUDUSD,2021-07-02 00:00:00+00:00,BEAR,0.8559,0.2988,,False,no_fill,0.0,0.74654,0.75331,0.74446,0.75254
AUDUSD,2021-07-04 00:00:00+00:00,BEAR,0.9033,0.3153,,False,no_fill,0.0,0.75242,0.75298,0.75178,0.75182
AUDUSD,2021-07-05 00:00:00+00:00,BEAR,0.8768,0.3061,,False,no_fill,0.0,0.75184,0.75479,0.7509,0.75406
AUDUSD,2021-07-06 00:00:00+00:00,BEAR,0.8605,0.3004,,False,no_fill,0.0,0.75402,0.75992,0.74808,0.74948
AUDUSD,2021-07-07 00:00:00+00:00,BEAR,0.878,0.3065,,False,no_fill,0.0,0.74945,0.75338,0.74628,0.74832
AUDUSD,2021-07-08 00:00:00+00:00,BEAR,0.854,0.2981,BUY,True,win,0.55593,0.74836,0.74842,0.74168,0.74332
AUDUSD,2021-07-09 00:00:00+00:00,BEAR,0.881,0.3075,,False,no_fill,0.0,0.74334,0.74941,0.74097,0.74867
AUDUSD,2021-07-11 00:00:00+00:00,BEAR,0.9127,0.3186,,False,no_fill,0.0,0.74811,0.74932,0.74805,0.74898
AUDUSD,2021-07-12 00:00:00+00:00,BEAR,0.8851,0.309,,False,no_fill,0.0,0.74894,0.7496,0.74484,0.74778
AUDUSD,2021-07-13 00:00:00+00:00,BEAR,0.8612,0.3006,,False,no_fill,0.0,0.7478,0.75033,0.74265,0.744
AUDUSD,2021-07-14 00:00:00+00:00,BEAR,0.8654,0.3021,,False,no_fill,0.0,0.74396,0.74874,0.74313,0.74806
AUDUSD,2021-07-15 00:00:00+00:00,BEAR,0.8738,0.305,BUY,True,win,0.56879,0.74809,0.74846,0.74104,0.74229
AUDUSD,2021-07-16 00:00:00+00:00,BEAR,0.9157,0.3196,,False,no_fill,0.0,0.74224,0.7443,0.73924,0.74009
AUDUSD,2021-07-18 00:00:00+00:00,BEAR,0.8977,0.3134,,False,no_fill,0.0,0.74027,0.74059,0.73855,0.73882
AUDUSD,2021-07-19 00:00:00+00:00,BEAR,0.8738,0.305,BUY,True,win,0.56876,0.73885,0.73892,0.73218,0.73372
AUDUSD,2021-07-20 00:00:00+00:00,BEAR,0.9024,0.315,,False,no_fill,0.0,0.73368,0.73572,0.73,0.73388
AUDUSD,2021-07-21 00:00:00+00:00,BEAR,0.8749,0.3054,,False,no_fill,0.0,0.73384,0.73638,0.72896,0.73516
AUDUSD,2021-07-22 00:00:00+00:00,BEAR,0.8519,0.2974,,False,no_fill,0.0,0.73514,0.74008,0.73424,0.73802
AUDUSD,2021-07-23 00:00:00+00:00,BEAR,0.8441,0.2946,,False,no_fill,0.0,0.73806,0.73896,0.73571,0.73648
AUDUSD,2021-07-25 00:00:00+00:00,BEAR,0.8237,0.2875,,False,no_fill,0.0,0.73662,0.73725,0.73616,0.7368
AUDUSD,2021-07-26 00:00:00+00:00,BEAR,0.7989,0.2789,,False,no_fill,0.0,0.73684,0.73904,0.7331,0.73838
AUDUSD,2021-07-27 00:00:00+00:00,BEAR,0.7805,0.2724,,False,no_fill,0.0,0.73835,0.7389,0.7337,0.73659
AUDUSD,2021-07-28 00:00:00+00:00,BEAR,0.7645,0.2669,,False,no_fill,0.0,0.73662,0.73818,0.73172,0.73768
AUDUSD,2021-07-29 00:00:00+00:00,BEAR,0.7442,0.2598,,False,no_fill,0.0,0.73772,0.74136,0.73594,0.7396
AUDUSD,2021-07-30 00:00:00+00:00,BEAR,0.7309,0.2551,BUY,True,win,0.47574,0.73956,0.74044,0.7331,0.73438
AUDUSD,2021-08-01 00:00:00+00:00,BEAR,0.7766,0.2711,,False,no_fill,0.0,0.73344,0.73464,0.73344,0.73416
AUDUSD,2021-08-02 00:00:00+00:00,BEAR,0.7531,0.2629,,False,no_fill,0.0,0.73419,0.73822,0.73293,0.73606
AUDUSD,2021-08-03 00:00:00+00:00,BEAR,0.7393,0.2581,,False,no_fill,0.0,0.73608,0.74083,0.73577,0.73966
AUDUSD,2021-08-04 00:00:00+00:00,BEAR,0.7494,0.2616,,False,no_fill,0.0,0.73963,0.74267,0.73702,0.73823
AUDUSD,2021-08-05 00:00:00+00:00,BEAR,0.7318,0.2554,,False,no_fill,0.0,0.73826,0.74157,0.73768,0.74031
AUDUSD,2021-08-06 00:00:00+00:00,RANGE,0.7206,0.2516,BUY,True,win,0.72063,0.74028,0.74046,0.73465,0.73562
AUDUSD,2021-08-08 00:00:00+00:00,RANGE,0.7546,0.2634,,False,no_fill,0.0,0.73598,0.73608,0.73306,0.73352
AUDUSD,2021-08-09 00:00:00+00:00,RANGE,0.7428,0.2593,,False,no_fill,0.0,0.73355,0.7364,0.73282,0.733
AUDUSD,2021-08-10 00:00:00+00:00,BEAR,0.7209,0.2516,,False,no_fill,0.0,0.73298,0.7356,0.73162,0.73436
AUDUSD,2021-08-11 00:00:00+00:00,BEAR,0.7038,0.2457,,False,no_fill,0.0,0.7344,0.73894,0.73233,0.73707
AUDUSD,2021-08-12 00:00:00+00:00,BEAR,0.7021,0.2451,,False,no_fill,0.0,0.73704,0.73734,0.7332,0.7341
AUDUSD,2021-08-13 00:00:00+00:00,BEAR,0.7044,0.2459,,False,no_fill,0.0,0.73414,0.73815,0.73335,0.7372
AUDUSD,2021-08-15 00:00:00+00:00,RANGE,0.7087,0.2474,,False,no_fill,0.0,0.73686,0.7373,0.73643,0.73654
AUDUSD,2021-08-16 00:00:00+00:00,RANGE,0.6883,0.2402,,False,no_fill,0.0,0.73657,0.73677,0.73194,0.73392
AUDUSD,2021-08-17 00:00:00+00:00,RANGE,0.6862,0.2395,BUY,True,loss,-0.34309,0.73389,0.73389,0.72426,0.72554
AUDUSD,2021-08-18 00:00:00+00:00,BEAR,0.8415,0.2937,,False,no_fill,0.0,0.7255,0.72697,0.72288,0.72308
AUDUSD,2021-08-19 00:00:00+00:00,BEAR,0.83,0.2897,BUY,True,win,0.54025,0.72311,0.72349,0.71426,0.71461
AUDUSD,2021-08-20 00:00:00+00:00,BEAR,0.9628,0.3361,,False,no_fill,0.0,0.71464,0.71564,0.71064,0.71382
AUDUSD,2021-08-22 00:00:00+00:00,BEAR,0.9348,0.3263,,False,no_fill,0.0,0.71226,0.71416,0.71209,0.71382
AUDUSD,2021-08-23 00:00:00+00:00,BEAR,0.9063,0.3164,,False,no_fill,0.0,0.71386,0.72178,0.71386,0.72084
AUDUSD,2021-08-24 00:00:00+00:00,BEAR,0.9823,0.3429,,False,no_fill,0.0,0.7208,0.7271,0.72008,0.72486
AUDUSD,2021-08-25 00:00:00+00:00,BEAR,0.9846,0.3437,,False,no_fill,0.0,0.7249,0.72802,0.72372,0.72765
AUDUSD,2021-08-26 00:00:00+00:00,BEAR,0.97,0.3386,,False,no_fill,0.0,0.72768,0.72796,0.72344,0.72385
AUDUSD,2021-08-27 00:00:00+00:00,BEAR,0.9693,0.3384,,False,no_fill,0.0,0.72381,0.7317,0.72219,0.73139
AUDUSD,2021-08-29 00:00:00+00:00,RANGE,1.0486,0.366,,False,no_fill,0.0,0.73072,0.73164,0.73062,0.73154
AUDUSD,2021-08-30 00:00:00+00:00,RANGE,1.0166,0.3549,,False,no_fill,0.0,0.73151,0.73184,0.72846,0.729
AUDUSD,2021-08-31 00:00:00+00:00,RANGE,0.998,0.3484,,False,no_fill,0.0,0.72904,0.73412,0.72881,0.73178
AUDUSD,2021-09-01 00:00:00+00:00,RANGE,0.9825,0.343,,False,no_fill,0.0,0.73182,0.73839,0.73084,0.73658
AUDUSD,2021-09-02 00:00:00+00:00,BULL,0.9967,0.3479,,False,no_fill,0.0,0.73662,0.74094,0.73558,0.73975
AUDUSD,2021-09-03 00:00:00+00:00,BULL,0.9854,0.344,SELL,True,win,0.64142,0.7398,0.74782,0.73955,0.74558
AUDUSD,2021-09-05 00:00:00+00:00,BULL,1.0182,0.3554,,False,no_fill,0.0,0.74607,0.74623,0.74432,0.74432
AUDUSD,2021-09-06 00:00:00+00:00,BULL,0.9901,0.3456,,False,no_fill,0.0,0.74436,0.7444,0.74267,0.74364
AUDUSD,2021-09-07 00:00:00+00:00,BULL,0.9608,0.3354,,False,no_fill,0.0,0.74361,0.74686,0.73746,0.73866
AUDUSD,2021-09-08 00:00:00+00:00,BULL,0.9791,0.3418,,False,no_fill,0.0,0.73863,0.7404,0.73452,0.73612
AUDUSD,2021-09-09 00:00:00+00:00,BULL,0.9618,0.3357,,False,no_fill,0.0,0.73608,0.73944,0.73469,0.7368
AUDUSD,2021-09-10 00:00:00+00:00,BULL,0.9334,0.3258,,False,no_fill,0.0,0.73683,0.74096,0.73488,0.73546
AUDUSD,2021-09-12 00:00:00+00:00,BULL,0.9087,0.3172,,False,no_fill,0.0,0.73573,0.73684,0.73506,0.73652
AUDUSD,2021-09-13 00:00:00+00:00,RANGE,0.8834,0.3084,,False,no_fill,0.0,0.73656,0.73758,0.73362,0.73656
AUDUSD,2021-09-14 00:00:00+00:00,RANGE,0.8565,0.299,,False,no_fill,0.0,0.73652,0.73734,0.73134,0.73168
AUDUSD,2021-09-15 00:00:00+00:00,RANGE,0.8823,0.308,,False,no_fill,0.0,0.73171,0.73441,0.73012,0.7341
AUDUSD,2021-09-16 00:00:00+00:00,RANGE,0.8682,0.303,BUY,True,win,0.86816,0.73406,0.73479,0.72741,0.72914
AUDUSD,2021-09-17 00:00:00+00:00,RANGE,0.895,0.3124,,False,no_fill,0.0,0.7291,0.73216,0.72624,0.7271
AUDUSD,2021-09-19 00:00:00+00:00,BEAR,0.8768,0.3061,,False,no_fill,0.0,0.72637,0.72674,0.72596,0.72636
AUDUSD,2021-09-20 00:00:00+00:00,BEAR,0.8513,0.2972,,False,no_fill,0.0,0.72632,0.72684,0.72205,0.72596
AUDUSD,2021-09-21 00:00:00+00:00,BEAR,0.8257,0.2882,,False,no_fill,0.0,0.72592,0.7283,0.72217,0.72285
AUDUSD,2021-09-22 00:00:00+00:00,BEAR,0.8234,0.2874,,False,no_fill,0.0,0.7228,0.72962,0.7224,0.72324
AUDUSD,2021-09-23 00:00:00+00:00,BEAR,0.7987,0.2788,,False,no_fill,0.0,0.72321,0.73156,0.72232,0.72969
AUDUSD,2021-09-24 00:00:00+00:00,BEAR,0.8709,0.304,,False,no_fill,0.0,0.72972,0.73166,0.72362,0.72544
AUDUSD,2021-09-26 00:00:00+00:00,BEAR,0.8841,0.3086,,False,no_fill,0.0,0.72564,0.72699,0.7251,0.72652
AUDUSD,2021-09-27 00:00:00+00:00,BEAR,0.8597,0.3001,,False,no_fill,0.0,0.72656,0.7294,0.72498,0.72802
AUDUSD,2021-09-28 00:00:00+00:00,BEAR,0.8387,0.2928,,False,no_fill,0.0,0.72806,0.73111,0.72256,0.7244
AUDUSD,2021-09-29 00:00:00+00:00,BEAR,0.8433,0.2944,BUY,True,win,0.54894,0.72442,0.72641,0.71706,0.7179
AUDUSD,2021-09-30 00:00:00+00:00,BEAR,0.9122,0.3184,,False,no_fill,0.0,0.71786,0.72571,0.7177,0.7229
AUDUSD,2021-10-01 00:00:00+00:00,BEAR,0.9376,0.3273,,False,no_fill,0.0,0.72286,0.72764,0.71921,0.72599
AUDUSD,2021-10-03 00:00:00+00:00,BEAR,0.929,0.3243,,False,no_fill,0.0,0.72596,0.72829,0.72596,0.72748
AUDUSD,2021-10-04 00:00:00+00:00,BEAR,0.9054,0.316,,False,no_fill,0.0,0.72745,0.7304,0.72514,0.72894
AUDUSD,2021-10-05 00:00:00+00:00,BEAR,0.8824,0.308,,False,no_fill,0.0,0.7289,0.73008,0.72492,0.7288
AUDUSD,2021-10-06 00:00:00+00:00,RANGE,0.8556,0.2986,,False,no_fill,0.0,0.72876,0.72922,0.7226,0.72822
AUDUSD,2021-10-07 00:00:00+00:00,RANGE,0.8303,0.2898,,False,no_fill,0.0,0.72818,0.73243,0.72708,0.73168
AUDUSD,2021-10-08 00:00:00+00:00,RANGE,0.8326,0.2906,,False,no_fill,0.0,0.73164,0.7338,0.72883,0.73075
AUDUSD,2021-10-10 00:00:00+00:00,RANGE,0.8092,0.2825,,False,no_fill,0.0,0.7307,0.73148,0.72923,0.72946
AUDUSD,2021-10-11 00:00:00+00:00,RANGE,0.7886,0.2753,SELL,True,win,0.78858,0.72942,0.73728,0.72941,0.7348
AUDUSD,2021-10-12 00:00:00+00:00,RANGE,0.8317,0.2903,,False,no_fill,0.0,0.73484,0.73847,0.73324,0.73334
AUDUSD,2021-10-13 00:00:00+00:00,BULL,0.8112,0.2832,,False,no_fill,0.0,0.73332,0.73835,0.73236,0.73829
AUDUSD,2021-10-14 00:00:00+00:00,BULL,0.8425,0.2941,,False,no_fill,0.0,0.73826,0.74266,0.7372,0.74136
AUDUSD,2021-10-15 00:00:00+00:00,BULL,0.8378,0.2924,,False,no_fill,0.0,0.7414,0.74399,0.74036,0.74223
AUDUSD,2021-10-17 00:00:00+00:00,BULL,0.8139,0.2841,,False,no_fill,0.0,0.74164,0.74376,0.74122,0.74243
AUDUSD,2021-10-18 00:00:00+00:00,BULL,0.7892,0.2755,,False,no_fill,0.0,0.74248,0.74256,0.7379,0.74152
AUDUSD,2021-10-19 00:00:00+00:00,BULL,0.7672,0.2678,SELL,True,win,0.49937,0.74156,0.74856,0.74156,0.74746
AUDUSD,2021-10-20 00:00:00+00:00,BULL,0.8255,0.2881,,False,no_fill,0.0,0.7475,0.75228,0.74654,0.75151
AUDUSD,2021-10-21 00:00:00+00:00,BULL,0.8362,0.2919,,False,no_fill,0.0,0.75154,0.75464,0.74587,0.74633
AUDUSD,2021-10-22 00:00:00+00:00,BULL,0.8681,0.303,,False,no_fill,0.0,0.74636,0.75123,0.74538,0.7467
AUDUSD,2021-10-24 00:00:00+00:00,BULL,0.842,0.2939,,False,no_fill,0.0,0.74675,0.74714,0.74642,0.74686
AUDUSD,2021-10-25 00:00:00+00:00,BULL,0.8164,0.285,,False,no_fill,0.0,0.7469,0.7505,0.74646,0.74918
AUDUSD,2021-10-26 00:00:00+00:00,BULL,0.8037,0.2805,,False,no_fill,0.0,0.7492,0.75256,0.74896,0.75125
AUDUSD,2021-10-27 00:00:00+00:00,BULL,0.789,0.2754,,False,no_fill,0.0,0.75122,0.7536,0.74874,0.75002
AUDUSD,2021-10-28 00:00:00+00:00,BULL,0.7684,0.2682,,False,no_fill,0.0,0.74998,0.75556,0.74799,0.75313
AUDUSD,2021-10-29 00:00:00+00:00,BULL,0.7678,0.268,,False,no_fill,0.0,0.75316,0.7555,0.75005,0.75167
AUDUSD,2021-10-31 00:00:00+00:00,BULL,0.7495,0.2616,,False,no_fill,0.0,0.75102,0.75208,0.75094,0.75178
AUDUSD,2021-11-01 00:00:00+00:00,BULL,0.7267,0.2537,,False,no_fill,0.0,0.75182,0.75361,0.74863,0.75204
AUDUSD,2021-11-02 00:00:00+00:00,BULL,0.7047,0.246,,False,no_fill,0.0,0.75201,0.75319,0.74205,0.7436
AUDUSD,2021-11-03 00:00:00+00:00,BULL,0.8505,0.2969,,False,no_fill,0.0,0.74357,0.74696,0.74126,0.7469
AUDUSD,2021-11-04 00:00:00+00:00,BULL,0.8482,0.2961,,False,no_fill,0.0,0.74693,0.74706,0.73828,0.74084
AUDUSD,2021-11-05 00:00:00+00:00,RANGE,0.8999,0.3141,,False,no_fill,0.0,0.7408,0.74122,0.736,0.7399
AUDUSD,2021-11-07 00:00:00+00:00,RANGE,0.8744,0.3052,,False,no_fill,0.0,0.73943,0.742,0.73943,0.73952
AUDUSD,2021-11-08 00:00:00+00:00,RANGE,0.848,0.296,,False,no_fill,0.0,0.73948,0.74312,0.73846,0.74147
AUDUSD,2021-11-09 00:00:00+00:00,BEAR,0.8306,0.29,,False,no_fill,0.0,0.74144,0.74316,0.7361,0.7376
AUDUSD,2021-11-10 00:00:00+00:00,BEAR,0.8389,0.2928,,False,no_fill,0.0,0.73757,0.73936,0.73242,0.73338
AUDUSD,2021-11-11 00:00:00+00:00,BEAR,0.8531,0.2978,,False,no_fill,0.0,0.73334,0.73412,0.7287,0.72908
AUDUSD,2021-11-12 00:00:00+00:00,BEAR,0.8682,0.3031,,False,no_fill,0.0,0.72911,0.73352,0.7277,0.73304
AUDUSD,2021-11-14 00:00:00+00:00,BEAR,0.8761,0.3058,,False,no_fill,0.0,0.7325,0.73363,0.73246,0.7332
AUDUSD,2021-11-15 00:00:00+00:00,BEAR,0.8495,0.2965,,False,no_fill,0.0,0.73318,0.73704,0.73234,0.73453
AUDUSD,2021-11-16 00:00:00+00:00,BEAR,0.8276,0.2889,,False,no_fill,0.0,0.73456,0.73679,0.72922,0.73011
AUDUSD,2021-11-17 00:00:00+00:00,BEAR,0.8469,0.2956,,False,no_fill,0.0,0.73008,0.7305,0.72588,0.72686
AUDUSD,2021-11-18 00:00:00+00:00,BEAR,0.8451,0.295,,False,no_fill,0.0,0.72683,0.72932,0.72496,0.72765
AUDUSD,2021-11-19 00:00:00+00:00,BEAR,0.8208,0.2865,,False,no_fill,0.0,0.72762,0.72914,0.72272,0.72308
